ticker,quarter,lm_positive,lm_negative,lm_uncertainty,lm_litigious,lm_constraining,lm_net_sentiment,token_count,finbert_positive,finbert_negative,finbert_neutral,finbert_net_sentiment
JNJ,2022-Q3,0.0342944517256443,0.0198776758409785,0.0174748798602009,0.0010921799912625,0.00174748798602,0.0144167758846657,4578,0.4007517397403717,0.0924319326877594,0.5068163275718689,0.3083198070526123
JNJ,2022-Q4,0.0341916420430561,0.0223723089911355,0.0198395947657239,0.0010552975939214,0.0027437737441958,0.0118193330519206,4738,0.364405870437622,0.1035597026348114,0.5320344567298889,0.2608461678028106
JPM,2021-Q1,0.0159462055715658,0.0224783861671469,0.0199807877041306,0.0009606147934678,0.0055715658021133,-0.0065321805955811,5205,0.2376814484596252,0.1107445210218429,0.6515740156173706,0.1269369274377823
JPM,2021-Q2,0.0201683341273622,0.0185802763220581,0.0203271399078926,0.000794028902652,0.0031761156106082,0.0015880578053041,6297,0.216127336025238,0.1225344240665435,0.661338210105896,0.0935929119586944
JPM,2021-Q3,0.0201535508637236,0.0190019193857965,0.0168905950095969,0.0021113243761996,0.0019193857965451,0.001151631477927,5210,0.2266929447650909,0.1103432178497314,0.6629638671875,0.1163497269153595
JPM,2021-Q4,0.0215827338129496,0.0172661870503597,0.0227599738391105,0.0015696533682145,0.0026160889470241,0.0043165467625899,7645,0.233908325433731,0.1028597727417945,0.6632318496704102,0.1310485526919365
JPM,2022-Q1,0.0162515829463908,0.024905023216547,0.0274377374419586,0.0004221190375685,0.0016884761502743,-0.0086534402701561,4738,0.1833862662315368,0.1331619024276733,0.6834518313407898,0.0502243638038635
JPM,2022-Q2,0.0184421783467129,0.0314601865914515,0.0232154480364504,0.0010848340203948,0.0019527012367107,-0.0130180082447385,4609,0.2025303244590759,0.1535189151763916,0.6439507603645325,0.0490114092826843
JPM,2022-Q3,0.0141879908791487,0.0329364073980238,0.0309095515581454,0.0005067139599695,0.0017734988598935,-0.018748416518875,3947,0.1966896951198578,0.1649804562330246,0.6383298635482788,0.0317092388868331
JPM,2025-Q3,0.00753880266075388,0.011086474501108648,0.008869179600886918,0.0031042128603104213,0.0008869179600886918,-0.003547671840354768,2255,0.3048214316368103,0.1262802928686142,0.5688982605934143,0.1785411387681961
JPM,2025-Q4,0.004977600796416127,0.006968641114982578,0.011448481831757094,0.0024888003982080635,0.0004977600796416127,-0.0019910403185664513,2009,0.3010661005973816,0.10111396014690399,0.5978199243545532,0.1999521404504776
JPM,2026-Q1,0.004723665564478035,0.007085498346717053,0.010392064241851677,0.001889466225791214,0.003778932451582428,-0.002361832782239018,2117,0.30736300349235535,0.11700480431318283,0.5756321549415588,0.19035819917917252
JPM,2026-Q2,0.007849293563579277,0.008895866038723181,0.010465724751439037,0.0026164311878597592,0.0005232862375719519,-0.0010465724751439042,1911,0.352627158164978,0.08179928362369537,0.5655735731124878,0.27082787454128265
META,2024-Q2,0.008658008658008658,0.011544011544011544,0.020202020202020204,0.008658008658008658,0.010822510822510822,-0.002886002886002886,1386,0.2643497586250305,0.12722793221473694,0.6084223389625549,0.13712182641029358
META,2024-Q3,0.006320224719101123,0.011235955056179775,0.020365168539325844,0.009129213483146067,0.010533707865168539,-0.0049157303370786515,1424,0.24732589721679688,0.12246545404195786,0.6302086710929871,0.12486044317483902
META,2024-Q4,0.006423982869379015,0.011420413990007138,0.021413276231263382,0.007851534618129907,0.010706638115631691,-0.004996431120628123,1401,0.27270710468292236,0.08902209252119064,0.6382707953453064,0.18368501216173172
META,2025-Q1,0.008322663252240717,0.011523687580025609,0.020486555697823303,0.008962868117797696,0.009603072983354673,-0.0032010243277848915,1562,0.2674032747745514,0.10774639248847961,0.6248502731323242,0.15965688228607178
META,2025-Q2,0.006550218340611353,0.010917030567685589,0.023289665211062592,0.009461426491994178,0.010917030567685589,-0.004366812227074236,1374,0.24681593477725983,0.11616221815347672,0.6370218992233276,0.1306537166237831
META,2025-Q3,0.0497925311203319,0.0080912863070539,0.0089211618257261,0.0016597510373443,0.0016597510373443,0.041701244813278,4820,0.3821265697479248,0.0517938584089279,0.5660796165466309,0.3303327113389969
META,2025-Q4,0.0391657010428736,0.0113557358053302,0.0146002317497103,0.0018539976825028,0.0023174971031286,0.0278099652375434,4315,0.3506474792957306,0.0470158644020557,0.6023366451263428,0.3036316148936748
META,2026-Q1,0.007208387942332897,0.012450851900393184,0.020314547837483616,0.00655307994757536,0.009829619921363041,-0.0052424639580602875,1526,0.2655305564403534,0.10180843621492386,0.6326610445976257,0.16372212022542953
MSFT,2021-Q2,0.0345086271567892,0.0117529382345586,0.0155038759689922,0.0017504376094023,0.0022505626406601,0.0227556889222305,3999,0.4026414752006531,0.0471632778644561,0.5501952767372131,0.3554781973361969
MSFT,2021-Q3,0.0280432073120066,0.0147486497714997,0.0149563772330702,0.0018695471541337,0.0020772746157041,0.0132945575405068,4814,0.3572180569171905,0.0533817894756794,0.5894001722335815,0.3038362674415111
MSFT,2021-Q4,0.0307659664757054,0.0154890727774241,0.0133672819859961,0.0033948652662847,0.0053044769785699,0.0152768936982813,4713,0.3855027556419372,0.0596931651234626,0.5548040866851807,0.3258095905184746
MSFT,2022-Q1,0.0286701911346075,0.0126067507116714,0.0138267588450589,0.0016266775111834,0.0042700284668564,0.0160634404229361,4918,0.3578324019908905,0.0678743496537208,0.5742932558059692,0.2899580523371696
MSFT,2022-Q2,0.0297129090544067,0.0110419594458943,0.0120457739409757,0.0012045773940975,0.0038144950813089,0.0186709496085123,4981,0.3993673324584961,0.0614596493542194,0.5391730666160583,0.3379076831042766
MSFT,2022-Q3,0.0243759750390015,0.016965678627145,0.016575663026521,0.0019500780031201,0.0033151326053042,0.0074102964118564,5128,0.3357090651988983,0.100505881011486,0.5637850761413574,0.2352031841874122
MSFT,2022-Q4,0.0212548538728796,0.0208461066830165,0.0128755364806866,0.0024524831391784,0.0026568567341099,0.000408747189863,4893,0.3322322070598602,0.1396599560976028,0.5281078219413757,0.1925722509622573
MSFT,2023-Q1,0.0241775663892191,0.0182322631787554,0.0162504954419342,0.0013872374157748,0.0013872374157748,0.0059453032104637,5046,0.3428415954113006,0.1209487989544868,0.5362095832824707,0.2218927964568138
MSFT,2023-Q2,0.0222545757071547,0.019134775374376,0.0160149750415973,0.0016638935108153,0.0018718801996672,0.0031198003327787,4808,0.3287570178508758,0.1352999806404113,0.5359430909156799,0.1934570372104644
MSFT,2023-Q3,0.009583333333333333,0.023333333333333334,0.02,0.0075,0.0033333333333333335,-0.013750000000000002,2400,0.46282070875167847,0.21985365450382233,0.317325621843338,0.24296705424785614
MSFT,2023-Q4,0.013343217197924388,0.025945144551519646,0.028910303928836176,0.01111934766493699,0.0029651593773165306,-0.012601927353595258,1349,0.21532291173934937,0.05941431224346161,0.7252627015113831,0.15590859949588776
MSFT,2024-Q1,0.012903225806451613,0.023225806451612905,0.025161290322580646,0.01096774193548387,0.003870967741935484,-0.010322580645161292,1550,0.21346883475780487,0.08282763510942459,0.7037035226821899,0.13064119964838028
MSFT,2024-Q2,0.013333333333333334,0.025185185185185185,0.028888888888888888,0.011111111111111112,0.002962962962962963,-0.011851851851851851,1350,0.21562141180038452,0.06535552442073822,0.7190230488777161,0.1502658873796463
MSFT,2024-Q3,0.010435850214855739,0.02332719459791283,0.025168815224063844,0.011663597298956415,0.004297114794352364,-0.01289134438305709,1629,0.2320520132780075,0.0874331146478653,0.6805148720741272,0.1446188986301422
MSFT,2024-Q4,0.0188841201716738,0.015450643776824,0.0171673819742489,0.0,0.0042918454935622,0.0034334763948497,1165,0.1890634894371032,0.0600972585380077,0.7508392930030823,0.1289662308990955
MSFT,2025-Q1,0.0342019543973941,0.00814332247557,0.014657980456026,0.001628664495114,0.0,0.0260586319218241,614,0.1554575115442276,0.0376980751752853,0.8068443536758423,0.1177594363689422
MSFT,2025-Q2,0.0441176470588235,0.0073529411764705,0.0147058823529411,0.0147058823529411,0.0441176470588235,0.0367647058823529,136,0.2868700921535492,0.0315590612590312,0.6815709471702576,0.2553110308945179
MSFT,2025-Q3,0.011477761836441894,0.023672883787661407,0.02582496413199426,0.005021520803443328,0.002152080344332855,-0.012195121951219513,1394,0.23403291404247284,0.06668022274971008,0.6992868781089783,0.16735269129276276
MSFT,2025-Q4,0.013085399449035813,0.022727272727272728,0.024104683195592287,0.0048209366391184574,0.003443526170798898,-0.009641873278236915,1452,0.23501695692539215,0.1119251623749733,0.6530579328536987,0.12309179455041885
MSFT,2026-Q1,0.0245614035087719,0.0120857699805068,0.0171539961013645,0.0052631578947368,0.0042884990253411,0.0124756335282651,5130,0.3424142897129059,0.0830927491188049,0.5744929313659668,0.2593215405941009
MSFT,2026-Q2,0.0236686390532544,0.0103550295857988,0.0126796280642434,0.0027472527472527,0.0033812341504649,0.0133136094674556,4732,0.3493988811969757,0.0814046040177345,0.5691965818405151,0.2679942771792412
NVDA,2023-Q1,0.018712162905888827,0.009356081452944413,0.009906439185470555,0.003302146395156852,0.001651073197578426,0.009356081452944413,1817,0.3097289502620697,0.19107800722122192,0.4991930425167084,0.11865094304084778
NVDA,2023-Q2,0.009981285090455396,0.008109794135995009,0.014971927635683094,0.0037429819089207735,0.0018714909544603868,0.0018714909544603874,1603,0.3117915391921997,0.10886241495609283,0.5793460607528687,0.20292912423610687
NVDA,2023-Q3,0.011122881355932203,0.006885593220338983,0.010063559322033898,0.0031779661016949155,0.004766949152542373,0.00423728813559322,1888,0.33978918194770813,0.060583870857954025,0.5996269583702087,0.2792053110897541
NVDA,2023-Q4,0.0234493192133131,0.0143721633888048,0.0166414523449319,0.0030257186081694,0.0007564296520423,0.0090771558245083,2644,0.2050907611846923,0.0433587208390235,0.751550555229187,0.1617320403456688
NVDA,2024-Q1,0.0161531558480406,0.0149566257852228,0.0122644331438827,0.0005982650314089,0.0020939276099311,0.0011965300628178,3343,0.1795088052749633,0.0397843420505523,0.7807068228721619,0.139724463224411
NVDA,2024-Q2,0.027027027027027,0.0111711711711711,0.0144144144144144,0.0,0.0014414414414414,0.0158558558558558,2775,0.2284516245126724,0.029747424647212,0.7418009042739868,0.1987041998654604
NVDA,2024-Q3,0.0195889531149646,0.0115606936416184,0.01252408477842,0.0003211303789338,0.0016056518946692,0.0080282594733461,3114,0.186831384897232,0.0421872325241565,0.7709813714027405,0.1446441523730754
NVDA,2024-Q4,0.013973268529769137,0.006075334143377886,0.01275820170109356,0.0018226002430133657,0.0036452004860267314,0.007897934386391251,1646,0.4241877794265747,0.03328067809343338,0.5425315499305725,0.3909071013331413
NVDA,2025-Q1,0.013628620102214651,0.0034071550255536627,0.010221465076660987,0.0034071550255536627,0.0034071550255536627,0.010221465076660989,1761,0.48260384798049927,0.044819921255111694,0.4725762605667114,0.4377839267253876
NVDA,2025-Q2,0.0181374258807115,0.0111614928496686,0.0156958493198465,0.0006975933031042,0.0017439832577607,0.0069759330310429,2867,0.1941810101270675,0.0540450736880302,0.7517739534378052,0.1401359364390373
NVDA,2025-Q3,0.0229226361031518,0.0143266475644699,0.0210124164278892,0.0033428844317096,0.0028653295128939,0.0085959885386819,2094,0.2041417509317398,0.0566505379974842,0.7392077445983887,0.1474912129342556
NVDA,2025-Q4,0.0256518082422203,0.0134566862910008,0.0164003364171572,0.0025231286795626,0.0008410428931875,0.0121951219512195,2378,0.1743436455726623,0.0468301549553871,0.7788261771202087,0.1275134906172752
NVDA,2026-Q1,0.012909632571996028,0.003475670307845084,0.009433962264150943,0.0029791459781529296,0.0009930486593843098,0.009433962264150943,2014,0.4449804723262787,0.07838074117898941,0.4766387939453125,0.3665997311472893
NVDA,2026-Q4,0.0283729009843659,0.0115807759119861,0.012449334105385,0.0014475969889982,0.005790387955993,0.0167921250723798,3454,0.275690346956253,0.0519172623753547,0.6723923683166504,0.2237730845808982
PFE,2023-Q1,0.015841086245914005,0.020744279607744533,0.028664822730701534,0.009806386723661051,0.004400301734976113,-0.0049031933618305275,7954,0.23187659680843353,0.1318158656358719,0.6363074779510498,0.10006073117256165
PFE,2023-Q2,0.01608780634491054,0.026311832807096678,0.03443091264471508,0.013531799729364006,0.005262366561419336,-0.010224026462186137,6651,0.21368210017681122,0.15035639703273773,0.6359614133834839,0.06332570314407349
PFE,2023-Q3,0.016951296647691336,0.02403542061986085,0.030234029095509173,0.013156230234029096,0.004933586337760911,-0.007084123972169513,7905,0.23485718667507172,0.12612777948379517,0.6390150189399719,0.10872940719127655
PFE,2023-Q4,0.016478526015310756,0.032308291163877,0.02997275204359673,0.013234721681588166,0.004930582587258337,-0.015829765148566242,7707,0.2108592689037323,0.17132499814033508,0.6178157925605774,0.03953427076339722
PFE,2024-Q1,0.016720078027030794,0.031071478333565557,0.029538804514421067,0.011704054618921555,0.005155357391667828,-0.014351400306534763,7177,0.1929391324520111,0.1587378978729248,0.6483229398727417,0.034201234579086304
PFE,2024-Q2,0.016968541468064823,0.02631077216396568,0.030123927550047665,0.011630123927550048,0.004766444232602479,-0.009342230695900858,5245,0.2161453515291214,0.1280294507741928,0.6558252573013306,0.08811590075492859
PFE,2024-Q3,0.016321723035503954,0.02658589937741881,0.030960794211677602,0.012451623759044253,0.004711425206124852,-0.010264176341914857,5943,0.20857347548007965,0.11021658778190613,0.681209921836853,0.09835688769817352
PFE,2024-Q4,0.014385150812064965,0.032637277648878575,0.02691415313225058,0.01160092807424594,0.005413766434648105,-0.018252126836813612,6465,0.20452143251895905,0.13917884230613708,0.6562997698783875,0.06534259021282196
PFE,2025-Q1,0.016207710464201417,0.03036978756884343,0.024862313139260427,0.011959087332808812,0.006136900078678206,-0.014162077104642012,6355,0.1920902132987976,0.15006519854068756,0.657844603061676,0.042025014758110046
PFE,2025-Q2,0.017277387507119803,0.02696031896715398,0.03284602240364534,0.015378773495348396,0.005695842035314221,-0.009682931460034176,5267,0.19510461390018463,0.13365672528743744,0.6712386608123779,0.06144788861274719
PFE,2025-Q3,0.017934002869440458,0.02690100430416069,0.03156384505021521,0.014526542324246772,0.006276901004304161,-0.00896700143472023,5576,0.23148055374622345,0.12496199458837509,0.6435574293136597,0.10651855915784836
PFE,2025-Q4,0.01541994750656168,0.027230971128608925,0.030019685039370077,0.01591207349081365,0.005905511811023622,-0.011811023622047246,6096,0.21835944056510925,0.16483727097511292,0.6168032884597778,0.05352216958999634
PFE,2026-Q1,0.015812880909240653,0.032119914346895075,0.028660846647998683,0.013506835776643057,0.006094547850436501,-0.01630703343765442,6071,0.1919427216053009,0.16104590892791748,0.6470114588737488,0.030896812677383423
TSLA,2023-Q1,0.0035335689045936395,0.009893992932862191,0.01625441696113074,0.0049469964664310955,0.0021201413427561835,-0.0063604240282685515,1415,0.08424282819032669,0.06298191100358963,0.8527752757072449,0.02126091718673706
TSLA,2023-Q2,0.006933744221879815,0.011556240369799691,0.017719568567026195,0.004622496147919877,0.0023112480739599386,-0.004622496147919876,1298,0.07117197662591934,0.08650986850261688,0.8423181176185608,-0.01533789187669754
TSLA,2023-Q3,0.02679792179382,0.0213289581624282,0.0232430954334153,0.0035548263604047,0.0019141372709871,0.0054689636313918,3657,0.1698138415813446,0.1160849258303642,0.714101254940033,0.0537289157509803
TSLA,2023-Q4,0.011009870918754746,0.011389521640091117,0.011769172361427487,0.003416856492027335,0.004935459377372817,-0.0003796507213363713,2634,0.3560601472854614,0.09560006111860275,0.5483397841453552,0.2604600861668587
TSLA,2024-Q1,0.010327635327635327,0.013532763532763533,0.011396011396011397,0.002492877492877493,0.004985754985754986,-0.003205128205128206,2808,0.33673709630966187,0.13215166330337524,0.5311112403869629,0.20458543300628662
TSLA,2024-Q2,0.012261089073205915,0.015146051208077894,0.010818608005769925,0.00288496213487198,0.005048683736025965,-0.0028849621348719795,2773,0.3553299903869629,0.1774745136499405,0.4671954810619354,0.1778554767370224
TSLA,2024-Q3,0.0260153968675338,0.0164587204672152,0.0151314043005043,0.0053092646668436,0.002920095566764,0.0095566764003185,3767,0.1890549659729004,0.0732743516564369,0.7376706600189209,0.1157806143164634
TSLA,2024-Q4,0.016785714285714286,0.0075,0.008571428571428572,0.003928571428571429,0.005357142857142857,0.009285714285714286,2800,0.45444849133491516,0.07137218117713928,0.47417938709259033,0.3830763101577759
TSLA,2025-Q1,0.01527377521613833,0.008069164265129682,0.007204610951008645,0.002881844380403458,0.005187319884726225,0.007204610951008647,3470,0.38938987255096436,0.08033023774623871,0.5302798748016357,0.30905963480472565
TSLA,2025-Q2,0.017077798861480076,0.01549652118912081,0.01170145477545857,0.004111321948134092,0.0056925996204933585,0.0015812776723592662,3162,0.3389452397823334,0.08754617720842361,0.5735085606575012,0.25139906257390976
TSLA,2025-Q3,0.01724678582627783,0.013797428661022263,0.009720915647538414,0.004390090937597993,0.005957980558168705,0.003449357165255568,3189,0.3425811529159546,0.08598003536462784,0.5714389085769653,0.25660111755132675
TSLA,2025-Q4,0.0260035344609947,0.0191870739712193,0.018934612471598,0.0017672304973491,0.0027770764958343,0.0068164604897753,3961,0.2283454090356826,0.075433149933815,0.6962213516235352,0.1529122591018676
TSLA,2026-Q1,0.015853356452811492,0.013623978201634877,0.007431260837255388,0.0049541738915035915,0.0049541738915035915,0.002229378251176615,4037,0.30646151304244995,0.06227842718362808,0.631260097026825,0.24418308585882187
TSLA,2026-Q2,0.013513513513513514,0.010510510510510511,0.008108108108108109,0.005405405405405406,0.005405405405405406,0.003003003003003003,3330,0.3838360607624054,0.033645521849393845,0.582518458366394,0.35019053891301155
UNH,2023-Q1,0.019452887537993922,0.01094224924012158,0.02127659574468085,0.007902735562310031,0.00303951367781155,0.008510638297872342,1645,0.40904921293258667,0.0642513558268547,0.526699423789978,0.34479785710573196
UNH,2023-Q2,0.01678240740740741,0.01099537037037037,0.02025462962962963,0.008101851851851851,0.003472222222222222,0.0057870370370370385,1728,0.43063151836395264,0.07089386135339737,0.4984745681285858,0.35973765701055527
UNH,2023-Q3,0.017494356659142212,0.01072234762979684,0.019751693002257337,0.007336343115124154,0.0028216704288939053,0.006772009029345372,1772,0.42767423391342163,0.07095213979482651,0.5013735890388489,0.3567220941185951
UNH,2023-Q4,0.015050167224080268,0.010590858416945374,0.0189520624303233,0.007246376811594203,0.002787068004459309,0.004459308807134894,1794,0.4248199164867401,0.0887400284409523,0.4864400327205658,0.3360798880457878
UNH,2024-Q1,0.017261904761904763,0.0125,0.022023809523809525,0.007738095238095238,0.002976190476190476,0.004761904761904762,1680,0.4117785394191742,0.10256972908973694,0.48565173149108887,0.30920881032943726
UNH,2024-Q2,0.011424219345011425,0.03808073115003808,0.015232292460015232,0.007616146230007616,0.001904036557501904,-0.026656511805026654,2626,0.29085683822631836,0.19345705211162567,0.5156860947608948,0.09739978611469269
UNH,2024-Q3,0.009720062208398134,0.030326594090202177,0.015163297045101089,0.006998444790046656,0.0023328149300155523,-0.020606531881804044,2572,0.294889360666275,0.17395074665546417,0.5311599373817444,0.12093861401081085
UNH,2024-Q4,0.011474713132171696,0.030174245643858903,0.016574585635359115,0.006799830004249894,0.0021249468763280916,-0.018699532511687204,2353,0.28873419761657715,0.15041673183441162,0.5608490705490112,0.13831746578216553
UNH,2025-Q1,0.014248704663212436,0.02849740932642487,0.015112262521588947,0.006044905008635579,0.002158894645941278,-0.014248704663212436,2316,0.30368414521217346,0.1184031218290329,0.5779127478599548,0.18528102338314056
UNH,2025-Q2,0.015254237288135594,0.023163841807909605,0.022598870056497175,0.00903954802259887,0.002824858757062147,-0.007909604519774011,1770,0.3281649649143219,0.15594695508480072,0.5158880352973938,0.17221800982952118
UNH,2025-Q3,0.012780790085205267,0.018977536793183578,0.016653756777691712,0.007358636715724245,0.0023237800154918666,-0.006196746707978311,2582,0.3503400981426239,0.22409307956695557,0.42556682229042053,0.12624701857566833
UNH,2025-Q4,0.0114598903836572,0.017438963627304436,0.017937219730941704,0.007972097658196313,0.002491280518186348,-0.005979073243647236,2007,0.3040129840373993,0.2158777117729187,0.480109304189682,0.08813527226448059
UNH,2026-Q1,0.01445578231292517,0.032879818594104306,0.011054421768707483,0.007653061224489796,0.001984126984126984,-0.018424036281179133,3528,0.31047824025154114,0.21206557750701904,0.47745615243911743,0.0984126627445221
UNH,2026-Q2,0.018816150529204233,0.021168169345354763,0.014504116032928263,0.007840062720501764,0.0027440219521756176,-0.00235201881615053,2551,0.28324979543685913,0.2123173624277115,0.5044327974319458,0.07093243300914764
XOM,2023-Q1,0.020952856073833875,0.029433774008480917,0.010476428036916938,0.003492142678972312,0.007233724120728361,-0.008480917934647041,4009,0.3681381940841675,0.1884552389383316,0.4434066414833069,0.17968295514583588
XOM,2023-Q2,0.015025575447570333,0.030690537084398978,0.013746803069053709,0.002877237851662404,0.007352941176470588,-0.015664961636828643,3128,0.27664628624916077,0.20541703701019287,0.517936646938324,0.0712292492389679
XOM,2023-Q3,0.012513312034078808,0.02582534611288605,0.011448349307774228,0.005324813631522897,0.007454739084132056,-0.013312034078807242,3756,0.2508661150932312,0.18041515350341797,0.5687187314033508,0.07045096158981323
XOM,2023-Q4,0.01347914547304171,0.025940996948118005,0.011190233977619531,0.0043234994913530014,0.006866734486266531,-0.012461851475076295,3932,0.25362855195999146,0.1696057766675949,0.5767655968666077,0.08402277529239655
XOM,2024-Q1,0.017940199335548173,0.026578073089700997,0.011517165005537098,0.0048726467331118494,0.008859357696566999,-0.008637873754152824,4515,0.2811700701713562,0.1771002560853958,0.5417296290397644,0.10406981408596039
XOM,2024-Q2,0.019315673289183224,0.02759381898454746,0.012969094922737307,0.0024834437086092716,0.00772626931567329,-0.008278145695364236,3624,0.287467896938324,0.15686938166618347,0.5556627511978149,0.1305985152721405
XOM,2024-Q3,0.01742719559734006,0.018115111213024535,0.013070396698005044,0.002751662462737904,0.006191240541160285,-0.0006879156156844764,4361,0.27633556723594666,0.11526927351951599,0.6083951592445374,0.16106629371643066
XOM,2024-Q4,0.01677004364805881,0.018607856650585803,0.012405237767057202,0.00390535263036986,0.006432345508844475,-0.0018378130025269931,4353,0.2912766933441162,0.10710417479276657,0.6016191840171814,0.18417251855134964
XOM,2025-Q1,0.01984511132623427,0.023959341723136497,0.012584704743465635,0.002420135527589545,0.007986447241045498,-0.004114230396902226,4132,0.26391103863716125,0.12337744235992432,0.6127114295959473,0.14053359627723694
XOM,2025-Q2,0.0180623973727422,0.024630541871921183,0.012862616310892173,0.0021893814997263274,0.007936507936507936,-0.006568144499178984,3654,0.23385407030582428,0.13454961776733398,0.6315963268280029,0.0993044525384903
XOM,2025-Q3,0.016723281944081524,0.021165403710478183,0.011758557616932322,0.0020904102430101905,0.007577737130911941,-0.004442121766396658,3827,0.26291656494140625,0.13470399379730225,0.6023794412612915,0.128212571144104
XOM,2025-Q4,0.020005196154845414,0.02312288906209405,0.010911925175370226,0.0020784619381657575,0.00805404001039231,-0.0031176929072486356,3849,0.29198792576789856,0.13516831398010254,0.5728437900543213,0.15681961178779602
XOM,2026-Q1,0.01959880101452617,0.02467143186534471,0.009914687572054416,0.0018445930366612867,0.008761816924141111,-0.005072630850818539,4337,0.2530074417591095,0.13977830111980438,0.6072142124176025,0.11322914063930511
